customer_id,income_from,income_to,qualification,age,child,tenure,retired_flag,income
12143,0,9999,None,70,0,Mortgaged,1,4999.5
12145,30000,39999,Other,50,4,Mortgaged,0,34999.5
12170,,,GCSE,44,0,Mortgaged,0,0
12184,10000,19999,GCSE,54,0,Rented,0,14999.5
1219,10000,19999,GCSE,73,0,Owned outright,1,14999.5
12193,30000,39999,A Level,68,0,Owned outright,1,34999.5
12208,70000,,Degree or higher,41,0,Owned outright,0,35000
12213,20000,29999,Degree or higher,61,0,Mortgaged,0,24999.5
12214,50000,59999,Higher education,53,0,Mortgaged,0,54999.5
12216,20000,29999,Degree or higher,58,0,Owned outright,0,24999.5
12218,,,Unknown,125,0,Unknown,1,0
12220,10000,19999,A Level,30,0,Mortgaged,0,14999.5
12231,40000,49999,Degree or higher,41,1,Mortgaged,0,44999.5
12238,60000,69999,Degree or higher,43,1,Mortgaged,0,64999.5
12252,50000,59999,Higher education,44,1,Owned outright,0,54999.5
12256,40000,49999,Degree or higher,58,0,Owned outright,0,44999.5
12257,20000,29999,Degree or higher,70,0,Mortgaged,1,24999.5
12259,30000,39999,None,56,0,Mortgaged,0,34999.5
12260,50000,59999,A Level,58,0,Mortgaged,0,54999.5
12266,40000,49999,Degree or higher,70,0,Owned outright,1,44999.5
12275,70000,,Degree or higher,59,0,Mortgaged,0,35000
12279,20000,29999,Higher education,64,0,Rented,0,24999.5
12286,20000,29999,Higher education,53,0,Rented,0,24999.5
12288,30000,39999,Degree or higher,65,0,Mortgaged,1,34999.5
12298,20000,29999,None,71,0,Owned outright,1,24999.5
12303,10000,19999,Other,72,0,Owned outright,1,14999.5
12304,10000,19999,None,85,0,Owned outright,1,14999.5
12306,40000,49999,Degree or higher,29,2,Rented,0,44999.5
12309,30000,39999,Other,61,0,Mortgaged,0,34999.5
12316,,,A Level,34,2,Mortgaged,0,0
12319,30000,39999,GCSE,61,0,Owned outright,0,34999.5
1232,60000,69999,Degree or higher,34,0,Mortgaged,0,64999.5
12332,40000,49999,Higher education,45,0,Mortgaged,0,44999.5
12339,30000,39999,GCSE,42,2,Mortgaged,0,34999.5
12340,20000,29999,Higher education,56,1,Owned outright,0,24999.5
12344,40000,49999,Other,58,0,Mortgaged,0,44999.5
12347,10000,19999,Degree or higher,31,0,Other,0,14999.5
12356,30000,39999,Degree or higher,55,0,Mortgaged,0,34999.5
12362,,,None,80,0,Mortgaged,1,0
12364,30000,39999,A Level,47,2,Owned outright,0,34999.5
12365,10000,19999,A Level,26,2,Rented,0,14999.5
1237,,,None,49,1,Rented,0,0
12370,50000,59999,Degree or higher,45,0,Mortgaged,0,54999.5
12376,10000,19999,GCSE,85,0,Owned outright,1,14999.5
12382,10000,19999,GCSE,55,0,Mortgaged,0,14999.5
12394,10000,19999,GCSE,68,0,Owned outright,1,14999.5
1240,20000,29999,Higher education,50,0,Mortgaged,0,24999.5
12400,70000,,Higher education,44,1,Mortgaged,0,35000
12414,20000,29999,Higher education,65,0,Rented,1,24999.5
12415,60000,69999,None,38,2,Mortgaged,0,64999.5
12419,20000,29999,Higher education,43,0,Mortgaged,0,24999.5
12421,20000,29999,Degree or higher,36,2,Rented,0,24999.5
12426,,,A Level,71,0,Rented,1,0
12430,20000,29999,Degree or higher,27,2,Rented,0,24999.5
12437,0,9999,Degree or higher,58,0,Rented,0,4999.5
12439,10000,19999,A Level,40,3,Rented,0,14999.5
12447,50000,59999,A Level,27,0,Rented,0,54999.5
12450,,,Degree or higher,60,0,Owned outright,0,0
12454,30000,39999,Degree or higher,42,1,Mortgaged,0,34999.5
12462,50000,59999,Degree or higher,40,3,Mortgaged,0,54999.5
12470,20000,29999,Other,83,0,Owned outright,1,24999.5
12471,30000,39999,Degree or higher,39,3,Mortgaged,0,34999.5
12490,0,9999,GCSE,63,0,Owned outright,0,4999.5
12492,,,A Level,29,0,Mortgaged,0,0
12499,10000,19999,GCSE,77,0,Owned outright,1,14999.5
125,10000,19999,GCSE,68,0,Owned outright,1,14999.5
1250,10000,19999,A Level,80,0,Owned outright,1,14999.5
12501,,,Degree or higher,82,0,Owned outright,1,0
12509,40000,49999,A Level,54,1,Mortgaged,0,44999.5
12511,70000,,Higher education,59,0,Owned outright,0,35000
12522,20000,29999,GCSE,55,0,Rented,0,24999.5
12523,20000,29999,Degree or higher,31,1,Mortgaged,0,24999.5
12544,,,Degree or higher,58,0,Owned outright,0,0
12547,30000,39999,GCSE,71,0,Owned outright,1,34999.5
12548,,,Other,55,0,Owned outright,0,0
1255,30000,39999,Degree or higher,37,2,Mortgaged,0,34999.5
12550,30000,39999,Other,63,0,Mortgaged,0,34999.5
12554,30000,39999,Degree or higher,65,0,Mortgaged,1,34999.5
12555,40000,49999,A Level,40,2,Rented,0,44999.5
12559,20000,29999,GCSE,71,0,Owned outright,1,24999.5
1256,70000,,Degree or higher,104,0,Owned outright,1,35000
12566,40000,49999,A Level,31,0,Mortgaged,0,44999.5
12569,20000,29999,Degree or higher,28,0,Mortgaged,0,24999.5
12574,60000,69999,Higher education,42,1,Rented,0,64999.5
12580,,,Higher education,61,0,Owned outright,0,0
12583,50000,59999,Degree or higher,31,1,Rented,0,54999.5
12587,30000,39999,Higher education,57,0,Rented,0,34999.5
1259,40000,49999,Degree or higher,40,1,Mortgaged,0,44999.5
12594,70000,,Degree or higher,41,2,Mortgaged,0,35000
12596,20000,29999,Degree or higher,72,0,Owned outright,1,24999.5
12597,60000,69999,Degree or higher,59,0,Owned outright,0,64999.5
1260,20000,29999,Degree or higher,79,0,Owned outright,1,24999.5
12601,70000,,Degree or higher,35,1,Mortgaged,0,35000
12613,40000,49999,Other,70,0,Owned outright,1,44999.5
12617,30000,39999,A Level,57,0,Owned outright,0,34999.5
12618,10000,19999,None,76,0,Owned outright,1,14999.5
12628,50000,59999,Degree or higher,37,2,Mortgaged,0,54999.5
1263,10000,19999,Degree or higher,110,0,Owned outright,1,14999.5
12644,,,Higher education,70,0,Owned outright,1,0
12645,70000,,Degree or higher,50,0,Mortgaged,0,35000
12651,30000,39999,Degree or higher,79,0,Owned outright,1,34999.5
12654,,,Degree or higher,40,2,Rented,0,0
12661,40000,49999,GCSE,35,2,Rented,0,44999.5
1268,30000,39999,Degree or higher,65,2,Owned outright,0,34999.5
12686,20000,29999,Degree or higher,81,0,Owned outright,1,24999.5
12694,40000,49999,GCSE,52,2,Mortgaged,0,44999.5
12695,50000,59999,Degree or higher,43,2,Mortgaged,0,54999.5
12696,0,9999,Higher education,51,0,Owned outright,0,4999.5
12705,50000,59999,Degree or higher,63,0,Owned outright,0,54999.5
12710,10000,19999,Higher education,75,0,Owned outright,1,14999.5
12711,10000,19999,None,65,0,Rented,0,14999.5
12714,20000,29999,Higher education,65,0,Owned outright,0,24999.5
12717,,,Higher education,60,0,Owned outright,0,0
1273,40000,49999,Degree or higher,28,0,Mortgaged,0,44999.5
12733,20000,29999,Degree or higher,77,0,Owned outright,1,24999.5
12737,30000,39999,Higher education,56,0,Owned outright,0,34999.5
12747,20000,29999,GCSE,70,0,Rented,1,24999.5
12751,,,GCSE,66,0,Owned outright,1,0
12755,10000,19999,Higher education,54,2,Mortgaged,0,14999.5
12759,30000,39999,Degree or higher,78,0,Owned outright,1,34999.5
12765,30000,39999,Degree or higher,43,3,Mortgaged,0,34999.5
12767,10000,19999,None,76,0,Owned outright,1,14999.5
12770,20000,29999,GCSE,69,0,Mortgaged,1,24999.5
12777,,,Other,73,0,Owned outright,0,0
12778,20000,29999,A Level,59,0,Rented,0,24999.5
1278,20000,29999,Higher education,56,0,Rented,0,24999.5
12782,50000,59999,A Level,61,2,Rented,0,54999.5
12785,,,Degree or higher,40,2,Mortgaged,0,0
12786,20000,29999,GCSE,55,0,Mortgaged,0,24999.5
12788,60000,69999,Degree or higher,60,0,Mortgaged,0,64999.5
12797,30000,39999,Degree or higher,70,0,Owned outright,1,34999.5
128,,,None,69,0,Rented,1,0
12800,70000,,Other,58,0,Mortgaged,0,35000
12806,40000,49999,GCSE,51,0,Mortgaged,0,44999.5
12812,40000,49999,GCSE,54,0,Rented,0,44999.5
12823,,,A Level,45,2,Mortgaged,0,0
12826,30000,39999,None,101,0,Owned outright,0,34999.5
1283,70000,,Degree or higher,55,0,Mortgaged,0,35000
12830,20000,29999,Higher education,35,2,Rented,0,24999.5
12837,60000,69999,GCSE,50,0,Mortgaged,0,64999.5
12838,0,9999,A Level,61,0,Owned outright,0,4999.5
12841,,,A Level,74,0,Mortgaged,0,0
12849,40000,49999,Higher education,36,2,Mortgaged,0,44999.5
12856,40000,49999,Degree or higher,75,0,Owned outright,1,44999.5
12857,10000,19999,A Level,51,0,Mortgaged,0,14999.5
12859,20000,29999,Degree or higher,31,1,Mortgaged,0,24999.5
1286,,,Higher education,40,1,Mortgaged,0,0
12860,0,9999,GCSE,57,0,Rented,0,4999.5
12871,30000,39999,Higher education,34,0,Rented,0,34999.5
12881,20000,29999,Higher education,57,0,Owned outright,0,24999.5
12882,20000,29999,GCSE,56,0,Rented,0,24999.5
12887,,,GCSE,51,0,Owned outright,0,0
12889,20000,29999,Degree or higher,70,0,Owned outright,1,24999.5
12908,,,Degree or higher,38,2,Mortgaged,0,0
12916,,,Unknown,33,4,Owned outright,0,0
12919,50000,59999,Degree or higher,83,0,Owned outright,1,54999.5
1292,50000,59999,A Level,37,0,Mortgaged,0,54999.5
12923,,,Other,75,1,Mortgaged,0,0
12926,,,A Level,60,0,Mortgaged,0,0
12930,30000,39999,Degree or higher,62,0,Owned outright,0,34999.5
12937,10000,19999,None,68,0,Owned outright,1,14999.5
12938,,,None,63,0,Rented,0,0
12939,70000,,Degree or higher,35,1,Mortgaged,0,35000
12941,10000,19999,Higher education,47,0,Rented,0,14999.5
12943,20000,29999,A Level,46,1,Mortgaged,0,24999.5
12944,40000,49999,Degree or higher,86,0,Owned outright,0,44999.5
12950,20000,29999,A Level,58,0,Mortgaged,0,24999.5
12959,,,GCSE,75,0,Owned outright,1,0
1296,50000,59999,Degree or higher,40,1,Other,0,54999.5
12960,70000,,Degree or higher,37,2,Mortgaged,0,35000
12963,,,None,89,0,Other,1,0
12964,0,9999,GCSE,62,0,Owned outright,0,4999.5
12969,0,9999,Degree or higher,84,0,Rented,1,4999.5
1297,70000,,Degree or higher,34,0,Mortgaged,0,35000
12974,20000,29999,None,63,0,Mortgaged,0,24999.5
12976,10000,19999,GCSE,37,2,Rented,0,14999.5
1298,20000,29999,A Level,72,0,Owned outright,1,24999.5
1299,50000,59999,A Level,52,0,Owned outright,0,54999.5
12993,20000,29999,Higher education,66,0,Owned outright,1,24999.5
13,40000,49999,Degree or higher,31,0,Mortgaged,0,44999.5
130,40000,49999,Higher education,67,0,Owned outright,1,44999.5
13003,20000,29999,Degree or higher,57,0,Owned outright,0,24999.5
1301,,,GCSE,56,0,Rented,0,0
13011,10000,19999,GCSE,69,0,Owned outright,1,14999.5
13027,,,GCSE,44,2,Mortgaged,0,0
13029,70000,,A Level,46,1,Mortgaged,0,35000
13031,40000,49999,Degree or higher,77,1,Mortgaged,0,44999.5
13037,,,Degree or higher,117,0,Owned outright,1,0
13043,40000,49999,Degree or higher,76,0,Owned outright,1,44999.5
13055,0,9999,None,49,0,Other,0,4999.5
13058,,,GCSE,110,0,Mortgaged,1,0
13071,40000,49999,None,75,0,Owned outright,1,44999.5
13073,,,GCSE,43,2,Mortgaged,0,0
1308,10000,19999,None,74,0,Owned outright,1,14999.5
13082,30000,39999,Higher education,51,0,Mortgaged,0,34999.5
13083,20000,29999,None,63,0,Rented,0,24999.5
13084,30000,39999,Degree or higher,27,0,Rented,0,34999.5
13095,10000,19999,Other,61,0,Owned outright,0,14999.5
13106,50000,59999,GCSE,60,0,Mortgaged,0,54999.5
13107,70000,,GCSE,52,0,Mortgaged,0,35000
13108,20000,29999,Degree or higher,69,0,Owned outright,1,24999.5
1311,30000,39999,A Level,53,0,Other,0,34999.5
13117,10000,19999,GCSE,71,0,Owned outright,1,14999.5
13125,70000,,Degree or higher,38,1,Mortgaged,0,35000
13138,20000,29999,A Level,39,0,Owned outright,0,24999.5
13145,0,9999,GCSE,49,1,Rented,0,4999.5
13148,60000,69999,A Level,52,0,Mortgaged,0,64999.5
13150,20000,29999,Other,79,0,Owned outright,1,24999.5
13156,10000,19999,A Level,38,2,Mortgaged,0,14999.5
13178,20000,29999,Other,47,1,Rented,0,24999.5
13179,20000,29999,GCSE,58,0,Owned outright,0,24999.5
13180,,,None,73,0,Mortgaged,1,0
13183,50000,59999,GCSE,51,1,Owned outright,0,54999.5
13189,20000,29999,Other,65,0,Rented,1,24999.5
13190,30000,39999,Degree or higher,43,1,Owned outright,0,34999.5
13207,10000,19999,Higher education,59,0,Rented,0,14999.5
13208,10000,19999,A Level,50,0,Rented,0,14999.5
13210,30000,39999,GCSE,68,0,Owned outright,1,34999.5
13225,10000,19999,Other,48,0,Mortgaged,0,14999.5
13232,30000,39999,Degree or higher,40,2,Rented,0,34999.5
13237,20000,29999,GCSE,66,0,Rented,1,24999.5
13247,40000,49999,Other,47,1,Mortgaged,0,44999.5
13255,60000,69999,Degree or higher,64,3,Mortgaged,0,64999.5
13256,40000,49999,GCSE,50,1,Mortgaged,0,44999.5
13258,20000,29999,Higher education,68,0,Rented,1,24999.5
13267,50000,59999,Degree or higher,61,2,Owned outright,0,54999.5
13270,20000,29999,GCSE,40,1,Mortgaged,0,24999.5
13275,20000,29999,None,66,0,Owned outright,1,24999.5
13280,10000,19999,GCSE,59,0,Owned outright,0,14999.5
13296,10000,19999,Degree or higher,43,2,Rented,0,14999.5
13298,40000,49999,Degree or higher,51,0,Mortgaged,0,44999.5
1330,40000,49999,GCSE,46,1,Mortgaged,0,44999.5
13302,0,9999,None,88,0,Rented,1,4999.5
1331,10000,19999,GCSE,32,3,Owned outright,0,14999.5
13310,40000,49999,Degree or higher,43,1,Mortgaged,0,44999.5
13313,10000,19999,GCSE,48,0,Owned outright,0,14999.5
13319,,,Degree or higher,39,2,Mortgaged,0,0
1332,0,9999,A Level,45,0,Rented,0,4999.5
13326,,,GCSE,57,0,Mortgaged,0,0
13327,60000,69999,Degree or higher,43,2,Mortgaged,0,64999.5
13328,10000,19999,Higher education,57,0,Owned outright,0,14999.5
1333,,,Degree or higher,70,0,Owned outright,0,0
13336,40000,49999,Higher education,39,2,Mortgaged,0,44999.5
13337,,,Degree or higher,52,0,Owned outright,0,0
13340,60000,69999,Degree or higher,40,2,Mortgaged,0,64999.5
13346,70000,,Higher education,46,2,Mortgaged,0,35000
13347,0,9999,None,75,0,Rented,1,4999.5
13348,30000,39999,Higher education,47,1,Rented,0,34999.5
13362,30000,39999,GCSE,74,0,Rented,1,34999.5
13369,70000,,Degree or higher,42,0,Rented,0,35000
13370,,,Higher education,56,0,Owned outright,0,0
13371,40000,49999,None,64,0,Other,0,44999.5
13373,70000,,Degree or higher,40,2,Mortgaged,0,35000
1338,50000,59999,GCSE,51,0,Mortgaged,0,54999.5
13381,50000,59999,A Level,59,0,Mortgaged,0,54999.5
1339,40000,49999,Degree or higher,83,0,Owned outright,1,44999.5
13392,30000,39999,None,60,0,Owned outright,0,34999.5
13405,,,A Level,63,0,Owned outright,0,0
13414,40000,49999,A Level,52,1,Mortgaged,0,44999.5
13416,20000,29999,Degree or higher,35,3,Mortgaged,0,24999.5
1342,20000,29999,Degree or higher,36,2,Mortgaged,0,24999.5
13420,30000,39999,Higher education,50,0,Owned outright,0,34999.5
13422,20000,29999,Higher education,56,1,Rented,0,24999.5
13425,30000,39999,A Level,47,1,Owned outright,0,34999.5
13432,10000,19999,Degree or higher,45,2,Rented,0,14999.5
13438,10000,19999,GCSE,59,0,Rented,0,14999.5
13444,30000,39999,A Level,49,0,Mortgaged,0,34999.5
13447,10000,19999,GCSE,63,0,Owned outright,0,14999.5
13449,30000,39999,Degree or higher,31,1,Mortgaged,0,34999.5
13450,40000,49999,Degree or higher,44,0,Mortgaged,0,44999.5
13454,,,Degree or higher,51,0,Mortgaged,0,0
13456,30000,39999,None,72,0,Rented,1,34999.5
13458,50000,59999,Degree or higher,57,0,Mortgaged,0,54999.5
13459,30000,39999,Higher education,39,1,Mortgaged,0,34999.5
1347,60000,69999,Higher education,57,0,Mortgaged,0,64999.5
13476,30000,39999,Degree or higher,25,0,Mortgaged,0,34999.5
13480,10000,19999,A Level,72,0,Rented,1,14999.5
13481,,,GCSE,62,0,Rented,0,0
13490,,,A Level,53,0,Owned outright,0,0
13491,0,9999,Higher education,69,0,Owned outright,1,4999.5
1350,40000,49999,A Level,39,0,Owned outright,0,44999.5
13510,20000,29999,Other,61,0,Owned outright,0,24999.5
13512,60000,69999,Degree or higher,56,4,Mortgaged,0,64999.5
13537,40000,49999,Degree or higher,47,1,Mortgaged,0,44999.5
1354,30000,39999,Higher education,46,0,Mortgaged,0,34999.5
13558,30000,39999,Other,64,0,Owned outright,0,34999.5
13561,10000,19999,GCSE,65,0,Mortgaged,1,14999.5
13573,70000,,A Level,42,0,Mortgaged,0,35000
1358,20000,29999,Other,48,0,Mortgaged,0,24999.5
13580,,,Higher education,45,0,Rented,0,0
13581,10000,19999,Higher education,50,1,Owned outright,0,14999.5
13584,60000,69999,GCSE,54,0,Mortgaged,0,64999.5
13585,30000,39999,Degree or higher,43,0,Mortgaged,0,34999.5
13588,50000,59999,Degree or higher,44,0,Owned outright,0,54999.5
13592,,,Higher education,59,0,Mortgaged,0,0
13593,,,A Level,54,0,Owned outright,0,0
13597,60000,69999,A Level,36,2,Mortgaged,0,64999.5
13605,30000,39999,Higher education,53,1,Mortgaged,0,34999.5
1361,,,A Level,45,2,Mortgaged,0,0
13610,40000,49999,Degree or higher,28,1,Mortgaged,0,44999.5
13614,,,Higher education,42,0,Mortgaged,0,0
13624,0,9999,Other,66,0,Rented,1,4999.5
13626,30000,39999,Degree or higher,63,0,Owned outright,0,34999.5
1363,70000,,GCSE,39,0,Mortgaged,0,35000
13637,30000,39999,Degree or higher,46,1,Mortgaged,0,34999.5
13638,,,None,69,0,Rented,1,0
13645,50000,59999,Higher education,51,0,Owned outright,0,54999.5
13650,20000,29999,A Level,69,0,Owned outright,1,24999.5
13651,70000,,Degree or higher,51,0,Mortgaged,0,35000
13655,40000,49999,Higher education,61,0,Owned outright,0,44999.5
1366,30000,39999,A Level,49,1,Mortgaged,0,34999.5
13678,10000,19999,Other,46,3,Mortgaged,0,14999.5
1369,10000,19999,Degree or higher,51,0,Owned outright,0,14999.5
13695,10000,19999,A Level,51,0,Mortgaged,0,14999.5
13699,10000,19999,Degree or higher,61,0,Other,0,14999.5
13700,10000,19999,None,69,0,Rented,1,14999.5
13701,10000,19999,Degree or higher,44,2,Mortgaged,0,14999.5
13703,60000,69999,Degree or higher,45,0,Mortgaged,0,64999.5
13704,10000,19999,Higher education,65,0,Rented,1,14999.5
13707,20000,29999,Degree or higher,54,0,Mortgaged,0,24999.5
1371,20000,29999,Other,58,0,Owned outright,0,24999.5
13711,10000,19999,A Level,128,0,Owned outright,1,14999.5
13715,30000,39999,A Level,36,2,Mortgaged,0,34999.5
13719,30000,39999,Degree or higher,71,0,Owned outright,1,34999.5
13722,10000,19999,GCSE,61,0,Rented,0,14999.5
13730,30000,39999,Higher education,88,0,Mortgaged,0,34999.5
13733,,,Higher education,51,0,Owned outright,0,0
13735,10000,19999,A Level,67,0,Owned outright,0,14999.5
13754,50000,59999,Higher education,52,1,Mortgaged,0,54999.5
13755,20000,29999,Degree or higher,27,0,Rented,0,24999.5
13764,10000,19999,GCSE,33,2,Mortgaged,0,14999.5
13765,,,None,92,0,Owned outright,1,0
13767,,,Degree or higher,46,3,Mortgaged,0,0
13779,10000,19999,A Level,65,0,Rented,1,14999.5
1378,20000,29999,GCSE,54,0,Rented,0,24999.5
13780,0,9999,None,63,0,Rented,0,4999.5
13797,30000,39999,None,74,0,Owned outright,1,34999.5
13799,0,9999,Degree or higher,64,0,Owned outright,0,4999.5
13800,20000,29999,Degree or higher,56,0,Owned outright,0,24999.5
13803,60000,69999,Higher education,41,2,Mortgaged,0,64999.5
13806,40000,49999,Degree or higher,41,2,Mortgaged,0,44999.5
13809,0,9999,GCSE,59,0,Rented,0,4999.5
13813,20000,29999,Higher education,59,0,Rented,0,24999.5
13818,20000,29999,GCSE,55,0,Mortgaged,0,24999.5
13828,10000,19999,A Level,33,1,Rented,0,14999.5
13830,40000,49999,Degree or higher,37,0,Mortgaged,0,44999.5
13833,10000,19999,A Level,72,0,Owned outright,1,14999.5
13836,30000,39999,Degree or higher,72,0,Owned outright,1,34999.5
13839,0,9999,None,62,0,Rented,0,4999.5
13847,10000,19999,Higher education,61,0,Owned outright,0,14999.5
13849,30000,39999,Higher education,35,1,Rented,0,34999.5
13850,20000,29999,GCSE,64,0,Owned outright,0,24999.5
13863,,,GCSE,55,0,Owned outright,0,0
13869,10000,19999,Other,68,0,Rented,1,14999.5
13870,50000,59999,Degree or higher,41,2,Rented,0,54999.5
13876,70000,,Degree or higher,47,0,Mortgaged,0,35000
13885,10000,19999,A Level,41,1,Mortgaged,0,14999.5
13898,,,GCSE,45,1,Owned outright,0,0
13900,70000,,Degree or higher,52,0,Mortgaged,0,35000
13901,,,Degree or higher,77,0,Owned outright,0,0
13907,40000,49999,Higher education,66,2,Owned outright,0,44999.5
13914,0,9999,Other,58,0,Owned outright,0,4999.5
1392,30000,39999,Degree or higher,71,0,Owned outright,1,34999.5
13926,70000,,Higher education,44,2,Mortgaged,0,35000
1393,30000,39999,A Level,62,0,Owned outright,0,34999.5
13930,20000,29999,None,78,0,Owned outright,1,24999.5
13933,20000,29999,Higher education,47,0,Mortgaged,0,24999.5
13937,,,GCSE,71,0,Owned outright,1,0
13938,20000,29999,Degree or higher,70,1,Rented,0,24999.5
13948,50000,59999,Degree or higher,59,0,Owned outright,0,54999.5
13951,40000,49999,None,54,1,Mortgaged,0,44999.5
13954,30000,39999,Other,63,0,Owned outright,0,34999.5
13958,20000,29999,Higher education,74,0,Mortgaged,1,24999.5
13961,,,Higher education,47,1,Mortgaged,0,0
13969,30000,39999,GCSE,49,0,Mortgaged,0,34999.5
13971,10000,19999,Higher education,72,0,Owned outright,1,14999.5
13975,,,GCSE,46,0,Mortgaged,0,0
13981,40000,49999,Higher education,42,1,Owned outright,0,44999.5
13986,60000,69999,Unknown,35,1,Mortgaged,0,64999.5
13995,70000,,A Level,50,0,Mortgaged,0,35000
13998,40000,49999,Degree or higher,43,0,Mortgaged,0,44999.5
1400,30000,39999,Degree or higher,56,0,Mortgaged,0,34999.5
14002,70000,,Degree or higher,50,0,Rented,0,35000
14007,10000,19999,GCSE,42,1,Rented,0,14999.5
14009,50000,59999,Degree or higher,42,2,Mortgaged,0,54999.5
14010,30000,39999,A Level,47,0,Mortgaged,0,34999.5
14014,70000,,Degree or higher,63,0,Mortgaged,0,35000
14017,,,None,59,0,Rented,0,0
1402,30000,39999,Degree or higher,51,2,Mortgaged,0,34999.5
14027,20000,29999,Degree or higher,53,0,Mortgaged,0,24999.5
14038,30000,39999,Higher education,51,0,Owned outright,0,34999.5
1404,40000,49999,Degree or higher,74,2,Mortgaged,0,44999.5
